prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/swap_used,9,2038874112.0,226541568.0,226541568.0,1,226541568.0,1,226541568.0,1,226541568.0,1
ray_results/mwe/LightningTrainer_cce97_00000_0_lr=0.0611_2023-07-03_01-08-32,sys/swap_util,9,0.9449999704957008,0.10499999672174454,0.10499999672174454,1,0.10499999672174454,1,0.10499999672174454,1,0.10499999672174454,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,performance/sec_per_step,36,319.91599559783936,8.886555433273315,9.137704849243164,2,7.946107864379883,5,7.946107864379883,5,9.359710693359375,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,performance/step_per_sec,36,4.067845903337002,0.11299571953713894,0.10943666845560074,2,0.12584777176380157,5,0.10684090107679367,3,0.12584777176380157,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/done,5,1.0,0.2,0.0,1,1.0,5,0.0,1,1.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/epoch,5,10.0,2.0,0.0,1,4.0,5,0.0,1,4.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/iterations_since_restore,5,15.0,3.0,1.0,1,5.0,5,1.0,1,5.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/should_checkpoint,5,5.0,1.0,1.0,1,1.0,5,1.0,1,1.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/step,5,12000.0,2400.0,800.0,1,4000.0,5,800.0,1,4000.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/time_since_restore,5,218.80797386169434,43.76159477233887,25.60190773010254,1,61.151920318603516,5,25.60190773010254,1,61.151920318603516,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/time_this_iter_s,5,61.15192174911499,12.230384349822998,25.60190773010254,1,7.943993091583252,5,7.943993091583252,5,25.60190773010254,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,ray/tune/train/loss,5,0.4394589886069298,0.08789179772138596,0.0973598062992096,1,0.09152068942785263,5,0.0766768828034401,2,0.0973598062992096,1
