prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu5/util,9,1.6740000396966934,0.1860000044107437,0.1860000044107437,1,0.1860000044107437,1,0.1860000044107437,1,0.1860000044107437,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu6/util,9,2.1509999334812164,0.23899999260902405,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu6/util,9,2.1509999334812164,0.23899999260902405,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1,0.23899999260902405,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu7/util,9,1.6560000032186508,0.18400000035762787,0.18400000035762787,1,0.18400000035762787,1,0.18400000035762787,1,0.18400000035762787,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu7/util,9,1.6560000032186508,0.18400000035762787,0.18400000035762787,1,0.18400000035762787,1,0.18400000035762787,1,0.18400000035762787,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu8/util,9,6.551999866962433,0.7279999852180481,0.7279999852180481,1,0.7279999852180481,1,0.7279999852180481,1,0.7279999852180481,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu8/util,9,6.551999866962433,0.7279999852180481,0.7279999852180481,1,0.7279999852180481,1,0.7279999852180481,1,0.7279999852180481,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu9/util,9,1.7009999603033066,0.1889999955892563,0.1889999955892563,1,0.1889999955892563,1,0.1889999955892563,1,0.1889999955892563,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/cpu9/util,9,1.7009999603033066,0.1889999955892563,0.1889999955892563,1,0.1889999955892563,1,0.1889999955892563,1,0.1889999955892563,1
ray_results/mwe/LightningTrainer_ed5a9_00001_1_lr=0.0051_2023-07-01_07-36-48,sys/devnvme0n1p1/rkbps,9,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1
